Date,Year,Type,Country,Area,Location,Activity,Sex,Age,Avg age,Injury,Fatal,Investigator or Source,href formula
1964.02.00,1964,Unprovoked,USA,Florida,Palm Beach County,Floating,M,12.0,28.0,No injury,N,"H.D.Baldridge, SAF Case #1487",http://sharkattackfile.net/spreadsheets/pdf_directory/1964.02.00.b-NV-Feustel.pdf
1964.01.11,1964,Unprovoked,USA,California,Southeast Farallon Island,Spearfishing / Scuba diving (at surface),M,21.0,28.0,Leg & thigh bitten,N,"R. Collier, p.261-264; D. Miller & R. Collier; R. Collier, pp.26-40",http://sharkattackfile.net/spreadsheets/pdf_directory/1964.01.11-Rochette_Collier.pdf
1963.11.12,1963,Provoked,USA,Florida,"8 miles south of Elliot Key, Miami-Dade County",Testing anti-shark cage,M,,28.0,No injury PROVOKED INCIDENT,N,D.R. Nelson,http://sharkattackfile.net/spreadsheets/pdf_directory/1963.11.12-DonNelson.pdf
1963.10.16,1963,Unprovoked,USA,Florida,"Biltmore Beach, near Panama City","Surf fishing, wading ",M,28.0,28.0,"Right thigh &  foot bruised, right calf  lacerated",N,"H.D. Baldridge, p.109",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.10.16-Cheatham.pdf
1963.09.26,1963,Invalid,USA,Florida,100 miles offshore,"Commercial fishing vessel, Ev-nn, struck object & sank. Ken Crosby and  Jame & Ann Dumas adrift on makeshift raft.",,25.0,28.0,Sharks tried to overturn raft and took Mrs. Dumas' body; scavenging by shark/s,Y,"Washington Post, 9/27/1963; SAF Case #1221",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.09.26-Dumas.pdf
1963.09.10,1963,Provoked,USA,Florida,"Snapper Point Jetty, Miami, Dade County","Spearfishing, pulled shark�s tail",M,16.0,28.0,Minor injury to left forearm  PROVOKED INCIDENT,N,"H.D. Baldridge, p.166; SAF Case #1284",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.09.10-Olsen.pdf
1963.07.15,1963,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Bathing,M,14.0,28.0,"Left forearm bitten, surgically amputated?",N,"Orlando Sentinel, 7/16/1963",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.07.15-Driscoll.pdf
1963.07.11,1963,Provoked,USA,Mississippi,Horn Island,"Fishing, on charter boat Silver Dollar",M,24.0,28.0,"Cuts on right hand, PROVOKED INCIDENT",N,"Gulfport Herald, 7/12/1963; SAF Case #1218",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.07.11-Mason.pdf
1963.05.18,1963,Invalid,USA,California,San Mateo County,Swimming,M,,28.0,3 lacerations below right knee,N,"San Mateo Times, 5/22/1963",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.05.18-Moffatt.pdf
1963.04.20,1963,Unprovoked,USA,US Virgin Islands,"St. Thomas, Magens Bay",Swimming,M,25.0,28.0,"FATAL, hand severed, shoulder, hip, foot, thigh bitten & femoral artery severed  ",Y,"G.W. Kirby, Jr.;  NY Times, 1/22/1963",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.04.20-Gibson.pdf
1963.04.12,1963,Unprovoked,USA,Hawaii,"Awili, South Kona, Hawai'i",Surfing ,M,15.0,28.0,Left foot & leg bitten,N,"L. Taylor (1993), pp.102-103",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.04.12-Aka.pdf
1963.04.08,1963,Invalid,USA,Hawaii,"Hapuna Beach, Hawai'i",Washed into sea while picking opihi,M,,28.0,"May have drowned prior to shark involvement, partial remains recovered",Y,"J. Borg, p.73; L. Taylor (1993), pp.102-103",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.04.08-Kametani.pdf
1963.02.04,1963,Invalid,USA,Florida,Off Key West,"S.S. Marine Sulphur Queen, laden with molten sulphur was bound from Beaumont, Texas for Norfolk, VA, when she disappeared with 39 on board",M,,28.0,Shark involvement unconfirmed. Two shark-bitten lifejackets were recovered leading to speculation that sharks took at least 2 of the 39 missing crewmen,Y,"NY Journal of Commerce, 3/29/1963;Wikipedia ",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.02.04-MarineSulphurQueen.pdf
1962.11.11,1962,Unprovoked,USA,California,Farallon Islands,Spearfishing / Scuba diving (at surface),M,24.0,28.0,"Arm, hand, buttock, leg and thigh bitten",N,"D. Miller & R. Collier; R. Collier, pp.35-36; H.D. Baldridge, pp.73 & 78     ",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.11.11-LeroyFrench_Collier.pdf
1962.10.06,1962,Invalid,USA,California,2 miles off Santa Catalina Island,"Overcome by CO fumes, fell overboard from 36' fishing cruiser & prop slashed arm",F,43.0,28.0,Drowned due to CO2 poisoning - Post Mortem Scavaging,N,"Long Beach Independent, 10/9/1962; H.D. Baldridge, p147; SAF Case #1080",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.10.06-Leaf.pdf
1962.08.29,1962,Provoked,USA,California,"Solana Beach, San Diego County",Diving for abalone,M,39.0,28.0,"Struck shark with abalone bar to scare it away from abalone, but shark bit his shoulder  PROVOKED INCIDENT",N,"SAF Case #1059; D. Miller & R. Collier; R. Collier, p. xxv; H.D. Baldridge, p.164  ",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.29-Harris.pdf
1962.08.26,1962,Boat,USA,Florida,6 miles north of Palm Beach,,,,28.0,"No injury to occupants, sharks tore Max Butcher's life jacket & pants",N,"New York Post, 8/27/1962; SAF Case #1061",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.26 - Thorne.pdf
1962.08.19,1962,Unprovoked,USA,Texas,"Off Andy Bowie Park, Padre Island, near Port Isabel",Surf fishing in waist-deep water,M,40.0,28.0,"FATAL, lower right leg bitten",Y,"J. A. Hockaday, M.D.",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.19-Fix.pdf
1962.08.12,1962,Unprovoked,USA,New Jersey,"Manasquan, Ocean County",Standing,M,24.0,28.0,Left thigh & hand bitten,N," L. Schultz & M. Malin, p.514, et.al.",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.08.12 - Roman.pdf
1962.07.28,1962,Unprovoked,USA,South Carolina,"Off Hilton Head, Beaufort County",Standing,M,21.0,28.0,Lacerations on left foot & hand,N,R. Stein,http://sharkattackfile.net/spreadsheets/pdf_directory/1962.07.28-Stein.pdf
1962.07.19,1962,Provoked,USA,California,30 miles south of San Clemente Island,Fishing for albacore,M,19.0,28.0,"2 lacerations on left hand by hooked shark, PROVOKED INCIDENT",N,"R. Zarkas; San Diego Union, 7/30/1962 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.07.19-Cervantes.pdf
1962.07.10,1962,Unprovoked,USA,Georgia,"St. Simons Island or Jeykll Island, Glynn County",Playing in surf with his child  (9),M,41.0,28.0,"Cuts on fingers, hand & wrist",N,L.H. Hancock,http://sharkattackfile.net/spreadsheets/pdf_directory/1962.07.10-Hancock.pdf
1962.07.07,1962,Unprovoked,USA,Georgia,"Jekyll Island, Glynn County",Dived from inner-tube,M,13.0,28.0,Laceration on hand,N,"J. M. Hicks, M.D.; Washington Star, 7/14/1962",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.07.07-Duncan.pdf
1962.06.25,1962,Invalid,USA,Florida,"Fernandina Beach, Nassau County",U.S. Airforce crewman reported missing after bailing out of jet,M,,28.0,FATAL,Y,SAF Case #1106,http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.25-NV-AirForce-bailout.pdf
1962.06.17,1962,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Rolled off raft,M,11.0,28.0,"8"" laceration on left calf",N,"D. Reed; Hobart Gazette, 6/28/ 1962 s",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.17-BarryReed.pdf
1962.06.11,1962,Unprovoked,USA,California,San Francisco Bay,Escaping from Alacatraz,M,31.0,28.0,2 toes bitten off ,N,"San Francisco Chronicle, 5/3/1986",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.11.c-Anglin.pdf
1962.06.11,1962,Unprovoked,USA,California,San Francisco Bay,Escaping from Alacatraz,M,32.0,28.0,"FATAL, but shark involvement uncomfirmed. Death may have been due to drowning.",Y,"San Francisco Chronicle, 5/3/1986",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.11.b-Anglin.pdf
1962.06.11,1962,Unprovoked,USA,California,San Francisco Bay,Escaping from Alacatraz,M,35.0,28.0,"FATAL, but shark involvement uncomfirmed. Death may have been due to drowning.",Y,"San Francisco Chronicle, 5/3/1986",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.11.a-Morris.pdf
1962.06.10,1962,Unprovoked,USA,South Carolina,"Hilton Head, Beaufort County",Standing,M,13.0,28.0,Thigh bitten,N,"F. Glenn; Dr. H.C. Yeatman; D. E. Gatch, M.D. ",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.10.a-Glenn.pdf
1962.06.04,1962,Provoked,USA,California,"12' tank at Steinhart Aquarium, San Francisco","Scuba diving, attempting to catch a captive shark",M,55.0,28.0,Right forearm bitten PROVOKED INCIDENT,N,"San Francisco Chronicle, 6/5/1962; H.D. Baldridge, p.183",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.04-Green.pdf
1962.06.03,1962,Unprovoked,USA,Florida,"Riviera Beach, near Palm Beach Inlet, Palm Beach County",Free diving,M,31.0,28.0,Left foot bitten,N,"M. Vorenberg; Palm Beach Post, 6/4/1962 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.06.03-Dammann.pdf
1962.05.29,1962,Unprovoked,USA,Florida,"Jupiter, Palm Beach County",,M,17.0,28.0,Bitten on leg or ankle,N,M. Vorenberg,http://sharkattackfile.net/spreadsheets/pdf_directory/1962.05.29-Jupiter-boy.pdf
1962.05.12,1962,Sea Disaster,USA,California,"8 miles off Newport Beach, Orange County",25-foot cabin cruiser Happy Jack sank in heavy seas,,,28.0,Bodies of 5 of the 6 men on board were bitten by by sharks. Sharks may have contributed to the death of some of them.,Y,"Enquirer & News (Battle Creek, MI), 5/14/1962; L. Schultz & M. Malin, p.562",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.05.12-HappyJack.pdf
1962.01.14,1962,Unprovoked,USA,California,Farallon Islands,Spearfishing / Scuba diving (at surface),M,29.0,28.0,Buttock bitten & major leg wound,N,"D. Miller & R. Collier; R. Collier, pp.34-35; H.D. Baldridge, p.74; Clark, pp.98-99",http://sharkattackfile.net/spreadsheets/pdf_directory/1962.01.14.c-Pair_Collier.pdf
1961.10.09,1961,Invalid,USA,Florida,"Ocean Ridge, Boca Raton, Palm Beach County",Swimming,M,45.0,28.0,"Skeletonized, but shark involvement may have occurred after death.",Y,"H.D. Baldridge, p.162",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.10.09-Haen.pdf
1961.10.00,1961,Unprovoked,USA,Florida,"Boca Raton, Palm Beach County",,M,45.0,28.0,"FATAL. His body washed ashore, presumed shark attack",Y,"V.M. Coppleson (1962), p.249",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.10.00.a-Horn.pdf
1961.09.26,1961,Provoked,USA,Florida,"Florida Keys, Monroe County",,M,16.0,28.0,Foot & lower leg abraded and lacerated when he kicked the shark PROVOKED INCIDENT,N,H.D.Baldridge (1994) SAF Case #923,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.26-NV-PaulWalter.pdf
1961.08.20,1961,Unprovoked,USA,California,"Portuguese Beach at mouth of Salmon Creek, Sonoma County",Swimming,M,16.0,28.0,"Foot, leg  & groin lacerated",N,"L.A. Times, 8/21/1961; D. Miller & R. Collier; R. Collier, p.33; V.M. Coppleson (1962), p.249; H.D. Baldridge, p.72",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.20-Vogensen_Collier.pdf
1961.08.16,1961,Unprovoked,USA,South Carolina,"Pawley�s Island, Georgetown County",Wading,M,19.0,28.0,"Right arm bitten. Left leg bitten, surgically amputated ",N,C.O. Adams,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.16-Bailey.pdf
1961.08.02,1961,Unprovoked,USA,Hawaii,"Pearl Harbor Channel, O'ahu","Net fishing, picking catch from the net",M,38.0,28.0,Hand bitten,N,"K. Kato; V.M. Coppleson (1962), p.246",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.02-Kato.pdf
1961.07.29,1961,Provoked,USA,New York,Whitewood Point on Lloyd Neck in Oyster Bay,Spearfishing,M,57.0,28.0,Puncture wound on right shin & fingers lacerated by speared shark PROVOKED INCIDENT,N,B. Junker,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.29-Junker.pdf
1961.06.24,1961,Unprovoked,USA,Florida,"500 yards from Fowey Rock Light, 9 miles east of Key Biscayne, Miami",Scuba diving & spearfishing ,M,23.0,28.0,"FATAL, arm severed & left side of torso removed ",Y,"D. McGee, J. Quillian, W. M. Stephens; V.M. Coppleson (1962), p.249; H.D. Baldridge, p.183",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.24-Dandridge.pdf
1961.06.18,1961,Unprovoked,USA,Florida,"Jensen Beach, Martin County",Standing,M,25.0,28.0,Lacerations to left leg,N,"News Tribune, 6/20/1961",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.18-Hawkins.pdf
1961.06.06,1961,Boat,USA,Florida,"Ponte Vedra Beach, St. Johns County",Spearfishing on Scuba,M,,28.0,"No injury to diver or occupants of the boat, shark butted boat ",N,"Florida Times-Union, 6/6/1961 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.06.R-W.E.-Davidson.pdf
1961.05.21,1961,Unprovoked,USA,California,"Tomales Point, Marin County",Free diving for abalone,M,20.0,28.0,"No injury, wetsuit bitten",N,"D. Miller & R. Collier; R. Collier, pp.32-33 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.05.21-Orr_Collier.pdf
1961.05.15,1961,Unprovoked,USA,Florida,"Laguna Beach, Bay County",Walking in chest-deep water,M,52.0,28.0,Middle finger of left hand & right forearm lacerated,N,"G.L. Morris; Post Herald (Birmingham, Alabama) 5/18/1961; V.M. Coppleson (1962), p.249",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.05.15-Morris.pdf
1961.04.30,1961,Invalid,USA,Florida,Palm Beach County,Splashing ,M,10.0,28.0,Abdomen abraded,N,H.D.Baldridge (1994) SAF Case #942,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.30-NV-Brewster.pdf
1961.04.16,1961,Unprovoked,USA,Florida,"Fowey Rock Light, Miami",Spearfishing,M,22.0,28.0,Thigh bitten,N,"W. M. Stephens; H.D. Baldridge, p.166; Clark, p.102 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.16.b-Ericson.pdf
1961.02.17,1961,Provoked,USA,Pennsylvania,"Fairmount Park Aquarium, Philadelphia",Cleaning a tank,M,30.0,28.0,Thumb lacerated by captive shark PROVOKED INCIDENT,N,"The Bee, 2/18/1961",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.17.b-Peterson.pdf
1961.02.00,1961,Invalid,USA,California,"Topanga Canyon Beach, Santa Monica Bay",,M,,28.0,Considered a doubtful incident,N,"R. Collier, G.. Helfman",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.00-Friedman.pdf
1961.00.00,1961,Sea Disaster,USA,Hawaii,Maui,Light aircraft ditched at sea,,,28.0,3 of the 4 passengers killed by sharks,Y,"F. Dennis, p.20",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.00.00.a-aircraft.pdf
1960.12.27,1960,Unprovoked,USA,Hawaii,"Maile Point, O'ahu",Swept out to sea while net fishing,M,,28.0,"FATAL  Shark seen attacking Riley, body recovered off Nanakuli",Y,"L. Taylor (1993), pp.100-101",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.27.b-Riley.pdf
1960.11.22,1960,Invalid,USA,Florida,"Hutchinson Island Beach, Martin County","Fell overboard, prop slashed arm",F,51.0,28.0,"FATAL, probable drowning & post mortem scavenging",Y,"News-Tribune (Fort Pierce, FL], 11/27/1960; SAF Case #803",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.22-Sargent.pdf
1960.10.25,1960,Sea Disaster,USA,California,"Off Point Mugu, Ventura County",Ejected from F3H-2 aircraft ,M,36.0,28.0,"No injury, shark hit his foot & circled",N,"US Naval Aviation Safety Center; L. Schultz & M. Malin, p.562",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.25-Scheer.pdf
1960.10.00,1960,Invalid,USA,Florida,Haulover Inlet,Diving,M,,28.0,"Apparently went missing while diving. Helicopter searching for him spotted school of sharks attacking a ""white object"" 15' below the surface",Y,"Miami Herald, 10/18/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.00.c-Wilson.pdf
1960.09.24,1960,Provoked,USA,South Carolina,"Atlantic Beach, Horry County",Fishing inside net,M,,28.0,"Multiple superficial lacerations of leg, arm & hand PROVOKED INCIDENT",N,"News (Lancaster, SC), 10/3/1960; H.D. Baldridge, p.142",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.09.24-Gore.pdf
1960.08.30,1960,Unprovoked,USA,New Jersey,"Ocean City, Cape May County",Swimming 3 miles offshore,M,25.0,28.0,Right leg severely lacerated,N,"R. Chung; Dr. Godfrey; V.M. Coppleson (1962), p.249;   R. Skocik, p.172",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.30-Chung.pdf
1960.08.25,1960,Invalid,USA,Texas,30 miles east of Corpus Christi,Aircraft crashed into sea,M,,28.0,"Partial human remains spotted by helicopter, shark involvement, if any, may have been post-mortum",Y,"US Naval  Aviation Safety Center; L. Schultz & M. Malin, p.558; SAF Case #1013",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.25-NavalAviator.pdf
1960.08.24,1960,Unprovoked,USA,Connecticut,"Off Eames Monument, Bridgeport, Fairfield County",Free diving,M,38.0,28.0,Superficial laceration of left arm,N,M. McMahon,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.24-Trudeau.pdf
1960.08.22,1960,Unprovoked,USA,New Jersey,"Seaside Park, Ocean County",,M,14.0,28.0,Knee ripped to bone,N,"T. Helm, p.250; R. Skocik, p.172",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.22.a-McDonald.pdf
1960.08.21,1960,Unprovoked,USA,New Jersey,"Sea Girt, Monmouth County",Standing in knee-deep water,M,24.0,28.0,"Lower right leg bitten, surgically amputated 10 days later",N,"C. G. Samaha, M.D., J. Filoramo;  H. Axelrod; R. Skocik, p.172;",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.21-Brodeur.pdf
1960.08.10,1960,Provoked,USA,Florida,Key Largo Sound,Holding shark on leader & dangling it above the water,M,15.0,28.0,Right hand bitten by hooked shark PROVOKED INCIDENT,N,D. Mayo; V. Springer,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.10-Henn.pdf
1960.08.04,1960,Unprovoked,USA,Delaware,"Mispillion Light, Delaware Bay","Fishing, Struck by another shark when removing shark from line",M,46.0,28.0,Hand lacerated,N,"Index (Dover, Delaware), 8/12/1960; V.M. Coppleson (1962), p.249;",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.04.a-Saylor.pdf
1960.08.00,1960,Unprovoked,USA,South Carolina,Parris Island,Swimming from camp,M,,28.0,FATAL,Y,"V.M. Coppleson (1962), p.249",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.00-marine.pdf
1960.07.05,1960,Unprovoked,USA,Mississippi,Mississippi City,Pulling raft out to ride to shore,M,17.0,28.0,Leg bitten,N,"V.M. Coppleson (1962), p.249",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.07.05-Hanson.pdf
1960.07.03,1960,Provoked,USA,Virginia,Hog Island,"Fishing, tossing netted shark onboard",M,41.0,28.0,Right arm bitten  PROVOKED INCIDENT,N,"Times (Salisbury, Maryland), 7/7/1960 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.07.03-Smith.pdf
1960.06.29,1960,Provoked,USA,South Carolina,"Little River Beach, Horry County",Surf fishing,M,,28.0,"Lacerations to calf, wrist & thumb by hooked shark. PROVOKED INCIDENT",N,"C. Creswell, GSAF; Florence Morning News 6/30/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.29-Gray.pdf
1960.06.24,1960,Unprovoked,USA,Florida,"2 miles east of Dania Beach, Broward County",Scuba diving,M,39.0,28.0,"No injury, shark harrassed diver & attempted to bite his swimfins",N,W.F. Fey,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.24-Fey.pdf
1960.06.07,1960,Invalid,USA,California,"10 miles off Santa Barbara, Santa Barbara County","Testing classified underwater electronic gear for Raytheon Corporation, vessel torn apart by explosion",M,37.0,28.0,"Legs & arms bitten, coroner unable to determine if injuries occurred before death.",N,"L.A. Times, 6/10/1960; L. Schultz & M. Malin, p.560; SAF Case #724",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.07-Raytheon.pdf
1960.06.04,1960,Unprovoked,USA,Georgia,"North picnic area, Jekyll Island, Glynn County",Swimming,M,24.0,28.0,Lower left leg & foot bitten,N,"W. L. Jones, M.D.; SAF Cases # 897 & 1476",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.04-Jones.pdf
1960.05.19,1960,Unprovoked,USA,California,"Aptos, Santa Cruz County",Swimming ,F,16.0,28.0,"Left leg bitten, surgically amputated below the knee",N,"D. Miller & R. Collier; R. Collier, pp.31-32; V.M. Coppleson (1962), p.249; H.D. Baldridge, p.71  ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.05.19-Theriot_Collier.pdf
