Year,Country,Sex,Activity,Type,Fatal
1922,Australia,M,Bathing in knee-deep water,Unprovoked,Y
1922,Australia,M,Swimming,Invalid,Y
1922,Australia,M,Swimming,Unprovoked,Y
1922,Iraq,M,Bathing,Unprovoked,Y
1922,Australia,M,Swimming ,Unprovoked,Y
1922,Australia,M,Standing,Unprovoked,N
1922,Australia,M,Surfing,Unprovoked,Y
1921,Australia,M,Swimming,Unprovoked,N
1921,Australia,M,Fell from his father's back into the water,Unprovoked,Y
1921,Australia,M,"Wading to dinghy, carrying his son",Unprovoked,N
1921,Fiji,Unkown,Swimming,Unprovoked,Y
1921,Australia,M,Diving for beche-de-mer ,Unprovoked,N
1921,Australia,M,Diving for beche-de-mer,Unprovoked,Y
1921,England,M,Fishing,Provoked,N
1921,Australia,M,,Unprovoked,N
1921,Philippines,M,Swimming,Unprovoked,Y
1921,Philippines,Unkown,,Invalid,UNKNOWN
1920,Australia,M,Wading,Unprovoked,N
1921,Haiti,M,Dived into a school of baitfish,Unprovoked,Y
1920,Australia,M,Standing,Unprovoked,N
1920,Philippines,Unkown,The coastwise steamer San Basilio capsized in a typhoon,Sea Disaster,Y
1920,USA,M,Swimming ,Invalid,Y
1920,Australia,M,Diving for trochus shell,Unprovoked,N
1920,USA,M,Swimming ,Unprovoked,N
1920,Canada,Unkown,Harpooned shark,Provoked,N
1920,Australia,M,"Boat capsized, swimming to shore",Unprovoked,N
1920,Australia,M,Diving,Unprovoked,N
1920,South Africa,F,Floating face down,Unprovoked,N
1920,Australia,M,Free diving,Unprovoked,Y
1920,Australia,M,Swimming ,Unprovoked,Y
1920,Jamaica,M,Jumped overboard,Unprovoked,Y
1920,New Zealand,F,,Unprovoked,N
1920,South Africa,M,Splashing,Unprovoked,N
1919,Australia,M,Swimming,Unprovoked,N
1919,Australia,M,Swimming,Unprovoked,Y
1919,Australia,M,Sitting in a boat,Unprovoked,N
1919,Costa Rica,M,Small vessel with 13 men on board capsized crossing the bar and 6 men drowned.  The 7 survivors were swimming to shore,Unprovoked,Y
1919,USA,M,Swimming,Unprovoked,N
1919,USA,M,"""Swimming vigorously""",Unprovoked,N
1919,USA,M,Knocked into the water,Unprovoked,Y
1919,Australia,M,Cutter capsized,Invalid,UNKNOWN
1919,Australia,M,Swimming,Unprovoked,N
1919,New Zealand,F,Swimming,Unprovoked,N
1919,Australia,M,Wading,Unprovoked,Y
1919,Australia,M,Wading (shrimping),Unprovoked,Y
1919,Italy,M,Fishing,Boat,N
1919,USA,F,Swimming,Unprovoked,N
1918,USA,M,Fishing,Unprovoked,Y
1918,San Domingo,M,Steamer Una wrecked with 75 laborers onboard. Survivors took to rafts & lifeboats.,Sea Disaster,Y
1918,Australia,M,Bathing,Unprovoked,Y
1918,Australia,M,Surfing,Unprovoked,N
1918,Australia,M,Diving,Unprovoked,N
1917,Australia,M,Swimming,Unprovoked,N
1917,Mozambique,M,Wreck of the tug Magellan,Unprovoked,Y
1917,USA,M,"Swimming, towing an empty barrel",Unprovoked,N
1917,USA,M,Stuffing a shark into an automobile,Provoked,N
1917,Panama,M,Swimming to shore from the Medic,Unprovoked,Y
1917,USA,M,Diving,Unprovoked,Y
1917,Ireland,M,Ship Mariston torpedoed & sunk,Sea Disaster,Y
1917,USA,M,Swimming beside launch,Unprovoked,N
1917,Philippines,M,Swimming,Unprovoked,Y
1917,Kuwait,M,Diving for pearls,Unprovoked,N
1917,Libya,M,Diving for sponges,Unprovoked,N
1916,Australia,M,Bathing,Unprovoked,N
1916,Australia,M,Taking wife to beach & about 1 m from the shore,Unprovoked,Y
1916,Australia,F,Swimming 10 m from shore,Unprovoked,N
1916,Panama,M,,Provoked,N
1916,Australia,M,Swimming,Unprovoked,Y
1916,Australia,M,Bathing,Unprovoked,Y
1916,USA,M,"Fishing, attempted to take a netted shark",Provoked,Y
1916,USA,M,Netting shrimp,Unprovoked,N
1916,USA,M,Fishing,Unprovoked,N
1916,USA,F,Swimming,Invalid,N
1916,USA,M,Swimming,Unprovoked,N
1916,USA,M,Swimming,Unprovoked,N
1916,USA,M,Swimming (recovering remains of Stilwell) ,Unprovoked,Y
1916,USA,M,Swimming,Unprovoked,Y
1916,Bahamas,M,S.S. Ramos foundered in a hurricane. Captain & 14 crew in water-logged lifeboats. ,Sea Disaster,Y
1916,Spain,M,Diving,Unprovoked,N
1916,Philippines,M,Bathing,Unprovoked,N
1916,USA,M,Swimming,Unprovoked,Y
1916,USA,M,Swimming,Unprovoked,Y
1916,USA,M,Swimming,Unprovoked,N
1916,Atlantic Ocean,M,Jumped overboard from Norwegian steamship Venator,Unprovoked,Y
1916,USA,M,,Provoked,N
1916,Australia,M,Swimming,Unprovoked,Y
1916,Australia,M,Clinging to overturned rowing boat,Unprovoked,Y
1916,Australia,M,Bathing,Unprovoked,N
1915,Australia,M,Diving,Unprovoked,N
1915,Australia,M,Bathing,Unprovoked,N
1915,Australia,M,Bathing,Unprovoked,N
1915,USA,M,,Unprovoked,N
1915,Mexico,M,Fishing,Unprovoked,Y
1915,Mexico,M,Wading,Unprovoked,Y
1915,Egypt,M,Fell overboard,Invalid,Y
1915,Australia,M,Skin diving for trepang but at surface next to the boat,Unprovoked,N
1915,Australia,M,Swimming,Unprovoked,N
1915,New Zealand,M,Fishing,Invalid,Y
1915,Australia,M,Bathing,Unprovoked,Y
1915,USA,M,,Invalid,Y
1914,Australia,M,Swimming,Unprovoked,N
1914,Samoa,F,Copra vessel with 19 on board was wrecked in a squall,Sea Disaster,N
1914,Jamaica,M,Fell overboard,Unprovoked,Y
1914,USA,M,Swimming,Unprovoked,Y
1914,Croatia,F,Washing clothes,Unprovoked,N
1914,USA,M,Fishing,Provoked,N
1914,Croatia,M,,Unprovoked,N
1914,Montenegro,M,Fishing boat,Boat,N
1914,Australia,M,Bathing,Unprovoked,Y
1914,New Caledonia,M,Swimming ashore from swamped 13-ft boat,Sea Disaster,Y
1914,USA,F,Fishing,Provoked,N
1914,USA,M,Swimming,Invalid,Y
1914,USA,M,Washed into sea while picking opihi & attacked by 2 large sharks ,Unprovoked,Y
1914,Australia,M,Wading,Unprovoked,N
1914,Australia,M,Canoeing,Unprovoked,N
1914,Australia,F,Wading,Unprovoked,N
1914,South Africa,F,,Unprovoked,UNKNOWN
1913,USA,Unkown,Fishing for mackerel,Provoked,N
1913,Nigeria,M,Boat swamped,Unprovoked,Y
1913,Australia,M,Swimming,Unprovoked,N
1913,USA,M,,Unprovoked,N
1913,Croatia,M,,Provoked,N
1913,USA,M,,Invalid,UNKNOWN
1913,USA,F,,Invalid,UNKNOWN
1913,Italy,Unkown,,Invalid,Y
1913,USA,M,,Unprovoked,Y
1913,USA,M,Fishing,Provoked,N
1913,Australia,M,Hauling in net,Provoked,N
1913,Samoa,M,,Unprovoked,N
1913,Australia,M,Diving,Unprovoked,N
1913,Reunion,M,Swimming after his hat,Unprovoked,Y
1913,Reunion,M,Swimming,Unprovoked,Y
1913,Australia,M,,Unprovoked,N
1912,USA,M,Swimming,Unprovoked,Y
1912,USA,M,Swimming,Unprovoked,N
1912,Solomon Islands,M,Bathing,Unprovoked,Y
1912,South Africa,M,,Invalid,UNKNOWN
1912,New Zealand,M,Swimming,Unprovoked,N
1912,Australia,M,Hard hat diving,Provoked,N
1912,Australia,M,Swimming,Unprovoked,N
1912,New Caledonia,M,Swimming,Unprovoked,N
1912,Australia,M,Swimming,Unprovoked,Y
1912,Fiji,M,Washed overboard,Unprovoked,Y
1912,Australia,M,,Unprovoked,N
1912,Australia,M,Bathing,Unprovoked,Y
1912,Spain,M,Fell into the water,Unprovoked,Y
1911,USA,M,,Invalid,Y
1911,USA,M,Fell overboard from steamship Rio Grande,Unprovoked,Y
1911,Australia,M,Diving,Unprovoked,N
1911,USA,M,Jumped overboard to rescue companion,Unprovoked,Y
1911,USA,M,Fell overboard & swimming,Unprovoked,Y
1911,USA,M,Bathing,Unprovoked,N
1911,Spain,M,Bathing,Unprovoked,Y
1911,USA,M,Fishing,Provoked,N
1911,South Africa,M,Bathing,Unprovoked,Y
1911,USA,M,Fishing,Provoked,N
1911,South Africa,M,Swimming,Unprovoked,Y
1911,New Zealand,Unkown,Fishing,Boat,N
1911,Australia,M,Swimming,Unprovoked,Y
1911,Australia,M,3-masted steel barque Glenbank foundered during a cyclone,Sea Disaster,N
1911,USA,M,Swimming,Unprovoked,N
1911,New Zealand,M,Fishing,Unprovoked,Y
1910,Croatia,M,,Invalid,Y
1910,Australia,M,Shipwrecked pearling schooner,Sea Disaster,Y
1910,North Atlantic Ocean,M,Fishing,Provoked,N
1910,Australia,M,Bathing,Unprovoked,N
1910,Mexico,M,Swimming,Unprovoked,N
1910,Mozambique,Unkown,"Steamer Durao struck rock & filled, boats capsized, passengers & crew tried to swim to shore",Sea Disaster,Y
1910,USA,M,"Unknown, their unoccupied yawlboat was recovered",Invalid,N
1910,Panama,M,Fell overboard from USS cruiser Tacoma,Unprovoked,Y
1910,New Zealand,M,Swimming,Unprovoked,N
1910,USA,M,"Hard hat diving, laying some charge of powder",Invalid,N
1910,Australia,M,Surf bathing,Unprovoked,N
1910,Australia,M,,Unprovoked,Y
1910,USA,M,"Fishing, thrown into water by heavy sea, clinging to rocks at the water line",Invalid,Y
1910,Philippines,M,Swimming,Unprovoked,UNKNOWN
1909,USA,M,,Unprovoked,N
1909,Australia,M,Fell overboard,Unprovoked,Y
1909,Australia,M,Fishing,Provoked,N
1909,Indonesia,Unkown,The 2379-ton French steamer La Seyne collied with British steamer Onda & sank in minutes. Passengers jumped overboard expecting to be picked up by Onda�s boats,Sea Disaster,N
1909,USA,M,Seine netting,Provoked,N
1909,USA,M,Fell overboard from fishing schooner Halycon,Unprovoked,Y
1909,USA,M,Fell overboard while fishing for sharks,Unprovoked,N
1909,USA,M,Swimming,Unprovoked,N
1909,Mexico,F,Bathing,Unprovoked,Y
1909,South Africa,M,,Unprovoked,Y
1909,Australia,M,"1446-ton Norwegian barque Errol, bound from Peru to Newcastle with 22 on board wrecked. Survivors shelterd on the wreck of the Annasona. Subsequently the Master, his wife & 4 children perished along with several crew. Survivors (5) were rescued 7/12/1909",Sea Disaster,Y
1909,Spain,M,Fishing,Provoked,N
1909,USA,F,Reported swept away by waves while gathering opihi,Invalid,Y
1909,Tunisia,M,Diving (Helmet) for sponges,Unprovoked,Y
1909,South Africa,F,Wreck of the 1308-ton Norwegian ship Auckland,Sea Disaster,Y
1909,Nan,M,Jumped overboard ,Invalid,Y
1909,Italy,Unkown,"On December 28, 1908, an earthquake, followed by tsunamis, destroyed coastal towns in Silcily and southern Italy, killing more than 100,000 people",Invalid,Y
1909,Australia,Unkown,,Unprovoked,N 
1908,South Africa,M,Swimming,Unprovoked,Y
1908,Mexico,M,Swimming ashore from capsized boat,Unprovoked,Y
1908,Australia,M,Fell from the jetty,Unprovoked,Y
1908,USA,M,On fishing boat & trailing hand in the water,Unprovoked,N
1908,Spain,M,Fell overboard from P&O steamship Arabia,Unprovoked,Y
1908,Spain,Unkown,,Invalid,Y
1908,Croatia,F,Boating,Unprovoked,Y
1908,USA,M,The British steamer Caribbee foundered,Sea Disaster,Y
1908,Papua New Guinea,M,.,Sea Disaster,Y
1908,Indonesia,Unkown,native boats sunk in storm,Sea Disaster,Y
1908,USA,M,,Invalid,Y
1908,USA,M,Gathering fish stunned by dynamite,Unprovoked,Y
1907,Australia,M,Bathing,Unprovoked,Y
1907,Australia,M,Bathing,Unprovoked,Y
1907,China,M,Fishing,Unprovoked,N
1907,Australia,M,Bathing,Unprovoked,N
1907,Haiti,M,Reached out to disentangle rope & fell overboard,Invalid,N
1907,USA,M,"Diving, retrieving fish caught in net ",Unprovoked,N
1907,England,M,Swimming,Invalid,N
1907,Croatia,F,Swimming,Unprovoked,Y
1907,Croatia,F,Swimming,Unprovoked,Y
1907,Croatia,M,Swimming,Unprovoked,Y
1907,USA,M,Wading,Unprovoked,N
1907,Croatia,F,Swimming,Unprovoked,Y
1907,Australia,M,.,Invalid,Y
1907,USA,M,Floating in creek,Unprovoked,N
1907,Mexico,M,Bathing,Unprovoked,N
1907,USA,M,"Fishing,  tarpon being chased by shark  leapt across his skiff, breaking it in half & Larkin became tangled in the net",Unprovoked,Y
1907,Malta,M,Fishing,Unprovoked,Y
1907,Philippines,M,"Row boat (from the gunboat Elcano) was sinking, put finger in hole",Unprovoked,N
1907,New Zealand,M,Standing,Unprovoked,Y
1907,Australia,M,Bathing,Unprovoked,Y
1907,Vietnam,M,Fishing,Unprovoked,N
1907,USA,M,"Net fishing, fell into the water",Unprovoked,Y
1906,Jamaica,M,Fishing,Unprovoked,N
1906,USA,M,,Unprovoked,N
1906,USA,M,Swimming,Unprovoked,Y
1906,USA,M,Diving,Unprovoked,N
1906,USA,M,Swimming,Unprovoked,Y
1906,Indonesia,M,Swimming,Unprovoked,N
1906,Indonesia,M,Swimming,Unprovoked,Y
1906,Australia,M,Swimming,Unprovoked,Y
1906,USA,M,Fishing,Provoked,N
1906,Yemen,M,Diving around anchored liner,Unprovoked,N
1906,USA,M,Fell overboard,Unprovoked,Y
1906,USA,M,Swimming,Unprovoked,Y
1906,Mozambique,M,,Invalid,Y
1906,Indonesia,M,Hard hat diving,Unprovoked,Y
1906,Australia,M,Shooting sharks ,Provoked,N
1906,Australia,M,Diving for beche-de-mer ,Unprovoked,Y
1906,Indonesia,M,The schooner Tahitienne foundered in a hurricane,Sea Disaster,Y
1906,Australia,M,.,Invalid,Y
1906,New Zealand,M,Swimming,Invalid,Y
1906,Australia,M,Bathing,Unprovoked,Y
1906,South Africa,M,Washing horses,Unprovoked,Y
1905,South Africa,M,Floating or standing,Unprovoked,Y
1905,Australia,M,Bathing,Invalid,N
1905,Mediterranean Sea?,M,A man's head found in a shark caught by British steamer Syria,Invalid,Y
1905,Australia,M,Swimming,Unprovoked,Y
1905,USA,M,Swimming from naptha launch after a day of fishing,Unprovoked,N
1905,Philippines,M,Bathing,Unprovoked,N
1905,USA,M,Wading,Unprovoked,Y
1905,Italy,M,,Invalid,Y
1905,USA,M,Fishing,Unprovoked,Y
1905,USA,M,Swimming,Unprovoked,N
1905,South Africa,M,Swimming,Unprovoked,Y
1905,Australia,M,Bathing,Unprovoked,N
1905,Australia,Unkown,Bathing,Invalid,Y
1905,Australia,M,Bathing,Invalid,Y
1905,Australia,M,Bathing,Invalid,Y
1905,USA,Unkown,Harpooning turtles,Boat,N
1904,Philippines,M,Bathing alongside US Naval ship,Unprovoked,N
1904,Indian Ocean,M,Fell overboard,Unprovoked,Y
1904,Cuba,M,Lost his footing & fell overboard,Unprovoked,Y
1904,Cuba,M,"Ship's boat capsized in squall, captain & 2 sailors clinging onto hull",Unprovoked,Y
1904,USA,M,Sailing,Unprovoked,N
1904,USA,M,Swimming,Unprovoked,Y
1904,Italy,M,Swimming,Unprovoked,Y
1904,Australia,M,Swimming after his hat,Unprovoked,Y
1904,New Zealand,M,Swimming,Unprovoked,Y
1904,New Caledonia,M,Bathing,Unprovoked,Y
1904,USA,M,Diving on a wreck,Invalid,N
1904,Philippines,M,Bathing,Unprovoked,N
1904,USA,M,Swimming,Unprovoked,Y
1903,Cuba,M,Fell overboard,Unprovoked,Y
1903,USA,M,Fishing,Unprovoked,N
1903,Falkland Islands,M,"Swimming, after falling overboard",Unprovoked,N
1903,Australia,M,Swimming,Unprovoked,Y
1903,Mexico,M,Bathing,Unprovoked,Y
1903,Australia,M,Suicide,Unprovoked,Y
1903,Australia,M,Swimming,Unprovoked,Y
1903,Australia,M,,Unprovoked,Y
1903,Crete,M,Sponge diving,Unprovoked,Y
1903,USA,M,Fishing,Unprovoked,Y
1902,Nicaragua,M,Swimming,Unprovoked,Y
1902,Australia,M,Swimming,Unprovoked,Y
1902,USA,M,Fishing,Unprovoked,N
1902,Italy,M,Swimming,Unprovoked,Y
1902,Croatia,M,Fishing,Boat,N
1902,USA,M,Catching crabs,Unprovoked,Y
1902,Italy,M,Fishing,Provoked,N
1902,USA,M,Swimming,Provoked,N
1902,Philippines,M,,Unprovoked,N
1902,Egypt,M,Sponge diving,Unprovoked,N
1902,South Africa,M,Swimming,Invalid,Y
1902,New Zealand,M,Standing on ship deck,Provoked,N
1902,Australia,M,Dangling feet in the water,Unprovoked,Y
1902,South Africa,M,,Invalid,Y
1902,Australia,M,Swimming,Unprovoked,N
1901,Australia,M,Bathing,Unprovoked,N
1901,Philippines,M,Taking catch from a fish weir in which the shark was snared,Unprovoked,N
1901,Cyprus,M,Swimming,Unprovoked,Y
1901,South Africa,M,Swimming,Unprovoked,Y
1901,Italy,M,Swimming,Invalid,Y
1901,Yemen,M,Diving around anchored liner,Invalid,UNKNOWN
1901,Philippines,M,Swimming,Unprovoked,N
1901,Australia,M,Bathing,Unprovoked,Y
1901,USA,M,Bathing,Unprovoked,N
1900,Australia,M,Bathing,Unprovoked,Y
1900,South Africa,M,Swimming,Unprovoked,Y
1900,South Africa,M,Swimming,Invalid,Y
1900,Australia,M,Swimming,Unprovoked,N
1900,USA,M,Diving,Unprovoked,N
1900,USA,M,Floating,Unprovoked,N
1900,USA,M,Bathing,Unprovoked,N
1900,Croatia,M,Swimming,Unprovoked,Y
1900,USA,M,Hunting seashells,Invalid,Y
1900,USA,Unkown, ,Provoked,N
1900,Australia,M,"Standing, gathering oysters",Unprovoked,N
1900,USA,M,,Unprovoked,N
1900,South Africa,M,Swimming,Unprovoked,N
1899,Australia,M,Fell into the water,Unprovoked,N
1899,Philippines,Unkown,Sea Disaster,Sea Disaster,Y
1899,Libya,M,Diving,Unprovoked,N
1899,Libya,M,Sponge diving,Unprovoked,Y
1899,Mexico,M,Swimming,Unprovoked,Y
1899,USA,M,Hunting sharks,Provoked,Y
1899,USA,M,Swimming,Unprovoked,Y
1899,Egypt,M,Floating on his back,Unprovoked,N
1899,Egypt,M,Bathing,Unprovoked,N
1899,Egypt,M,Bathing,Unprovoked,N
1899,Bahamas,M,Fell overboard ,Unprovoked,Y
1899,Italy,M,Fishing,Provoked,N
1899,New Zealand,M,Attempting to land a boat from the Hinemoa,Invalid,Y
1899,Philippines,M,Swimming,Invalid,Y
1899,Italy,M,Bathing,Unprovoked,Y
1899,Australia,F,Bathing,Invalid,Y
1899,South Africa,M,Dangling feet in the water,Unprovoked,N
1899,USA,M,Rowing,Boat,N
1899,USA,M,Hunting crayfish,Unprovoked,N
1898,Australia,M,Fell oveboard,Unprovoked,Y
1898,USA,M,Jumped overboard,Unprovoked,Y
1898,USA,M,Swimming,Unprovoked,N
1898,Australia,Unkown,Swimming after their boat capsized,Invalid,Y
1898,Yemen,M,Swimming at side of small boat,Unprovoked,Y
1898,Yemen,M,Standing,Unprovoked,Y
1898,Cuba,M,Swimming,Unprovoked,Y
1898,New Caledonia,M,boat from City of Naples capsized,Unprovoked,Y
1898,Fiji,M,The cutter Francis Adams foundered,Sea Disaster,N
1898,Crete,M,Sponge divers,Invalid,UNKNOWN
1898,USA,M,Fishing (Seining),Unprovoked,N
1898,Cuba,M,13 men in the water after sailboat capsized & sank,Unprovoked,Y
1898,Jamaica,F,Trailing hand in the water,Unprovoked,N
1898,Cuba,M,Attempting to escape by swimming to shore,Unprovoked,Y
1898,USA,M,,Unprovoked,N
1898,Yemen,M,Diving for coins,Unprovoked,Y
1898,USA,M,Loss of the schooner Nomad,Sea Disaster,Y
1897,USA,M,Angling,Provoked,N
1897,Mexico,M,Diving,Invalid,N
1897,Marshall Islands,Unkown,Fishing,Unprovoked,Y
1897,USA,M,Fishing,Provoked,N
1897,USA,M,Standing,Unprovoked,N
1897,South Africa,M,Wading after stray fish from seine netter�s catch,Unprovoked,Y
1897,Yemen,Unkown,Wreck of the steamship Sultan of Bombay,Invalid,Y
1897,Nan,M,Swimming,Unprovoked,Y
1897,USA,M,Fishing,Unprovoked,Y
1897,New Zealand,M,,Unprovoked,N
1897,Egypt,Unkown,,Unprovoked,UNKNOWN
1896,Australia,M,Fishing,Boat,N
1896,New Zealand,M,Bathing,Unprovoked,Y
1896,New Zealand,M,,Unprovoked,Y
1896,Australia,M,Swimming,Unprovoked,Y
1896,Australia,M,Boat swamped,Unprovoked,Y
1896,Sri Lanka,M,Diving,Unprovoked,N
1896,USA,M,Fishing,Unprovoked,Y
1896,USA,M,Bathing,Unprovoked,N
1896,Australia,M,Bathing,Unprovoked,Y
1896,USA,M,"Swimming ashore from a ""filibuster""",Unprovoked,Y
1896,Haiti,M,Wading,Unprovoked,N
1895,Barbados,M,Diving for coins,Unprovoked,N
1895,Australia,M,Fishing,Unprovoked,Y
1895,Cuba,M,Shipwreck,Sea Disaster,Y
1895,Yemen,M,Diving for coins,Unprovoked,Y
1895,USA,Unkown,Fishing,Provoked,N
1895,USA,M,Swimming,Unprovoked,Y
1895,Japan,M,Hunting seals,Unprovoked,Y
1895,Australia,M,Pearl diving,Unprovoked,Y
1895,Bahamas,M,Sea Disaster : Wreck of the Carrie E. Long,Sea Disaster,N
1895,New Zealand,M,"""Boat accident""",Unprovoked,Y
1895,South Africa,M,"""Crossing the river""",Unprovoked,Y
1895,New Zealand,M,Swimming,Unprovoked,N
1895,Indonesia,M,Swimming,Unprovoked,Y
1895,Australia,M,Swimming,Unprovoked,N
1895,Australia,M,Swimming,Unprovoked,Y
1895,Panama,M,"Swimming, after sailboat capsized",Unprovoked,Y
1895,Australia,Unkown,,Boat,N
1894,USA,M,Fishing,Provoked,N
1894,Australia,M,Bathing,Unprovoked,N
1894,USA,M,Swimming,Unprovoked,Y
1894,USA,M,Bathing,Unprovoked,N
1894,Fiji,F,Dangling feet in the water,Unprovoked,N
1894,USA,M,Fishing,Provoked,N
1894,USA,F,Swimming,Unprovoked,N
1894,USA,M,Swimming / floating on his back,Unprovoked,N
1894,France,M,Fishing,Unprovoked,N
1894,USA,M,Bathing,Unprovoked,N
1894,South Africa,M,Swimming after harpooned whale capsized boat,Unprovoked,Y
1894,USA,M,bathing ,Unprovoked,N
1894,Mexico,M,Fell from yardarm of British ship Rover,Unprovoked,Y
1894,Burma,F,Bathing,Unprovoked,Y
1894,Burma,F,Bathing,Unprovoked,Y
1893,India,M,Murder,Unprovoked,Y
1893,Croatia,Unkown,small boat,Invalid,N
1893,Philippines,M,Abandoning burning steamship Don Juan,Unprovoked,Y
1893,Lebanon,M,HMS Victoria collided with the HMS Camperdown,Unprovoked,Y
1893,Nigeria,M,A barque wrecked,Unprovoked,Y
1893,Fiji,F,Canoe swamped,Unprovoked,Y
1893,Cuba,M,His balloon crashed in the harbor,Unprovoked,Y
1893,South Atlantic Ocean,M,Swimming after falling overboard from the sealing ship Vesper,Unprovoked,N
1893,Australia,M,"Boat capsized, swimming ashore",Unprovoked,N
1893,Australia,M,"Boat capsized, swimming ashore",Invalid,Y
1893,New Zealand,M,Bathing,Unprovoked,Y
1893,French Polynesia,M,Murdered,Unprovoked,Y
1893,Egypt,Unkown,,Unprovoked,UNKNOWN
1892,Atlantic Ocean,M,Fell overboard,Unprovoked,Y
1892,Australia,M,Fishing,Unprovoked,N
1892,Australia,F,Swimming,Unprovoked,N
1892,USA,M,,Unprovoked,N
1892,France,Unkown,Fishing boat,Invalid,N
1892,Cuba,M,Riding a horse,Unprovoked,Y
1892,New Zealand,M,Bathing,Unprovoked,N
1892,Bahamas,M,Fell overboard from sponge vessel,Unprovoked,Y
1892,Pacific Ocean,M, a canoe was pursuing a schooner that had forcibily abducted 5 young girls,Unprovoked,Y
1892,Australia,M,Fishing,Provoked,N
1892,Australia,M,Dress diving,Provoked,Y
1891,Australia,M,Swimming,Unprovoked,N
1891,New Zealand,M,"Swimming, after boat swamped",Unprovoked,N
1891,Kiribati,Unkown,"Sea Disaster, canoes capsized in storm",Sea Disaster,Y
1891,Canada,M,Knocked overboard,Unprovoked,Y
1891,USA,M,Shooting sharks ,Provoked,N
